created_at,id,name,text,user_id,screen_name,location
Thu Feb 21 16:23:16 +0000 2019,1.09862E+18,NCCM,il n'y a pas d'islamophobie au quebec... right?,23491400,nccm,Canada
,,,,,,
Thu Feb 21 16:23:17 +0000 2019,1.09862E+18,Finn  MacDonald,"rt : snow plans for routes 39, 80 and 91 have been lifted.  ",1.08308E+18,FinnMacDonald3,
,,,,,,
Thu Feb 21 16:23:24 +0000 2019,1.09862E+18,Cagla,"rt : in times of tragedy, canadians are there for each other. 
",1.03003E+18,Cagla22712537,
,,,,,,
Thu Feb 21 16:23:56 +0000 2019,1.09862E+18,BasHeeR,"rt : words fail when children are taken from us too soon, especially in circumstances like this. my heart goes out to the sur…",13989982,basheerTalk,
,,,,,,
Thu Feb 21 16:23:58 +0000 2019,1.09862E+18,Dale Kowcenuk,"rt : there is a lot of love here.
our hearts go out to the barho family and their loved ones. 
  …",1035525156,dkrussell61,Toronto
,,,,,,
Thu Feb 21 16:23:58 +0000 2019,1.09862E+18,Trevor J. Adams,"by the way, _metcalfe's column is appearing weekly on  now.",28557583,HalifaxEditor,Halifax
,,,,,,
Thu Feb 21 16:23:59 +0000 2019,1.09862E+18,BasHeeR,rt : police are on scene of a fatal fire that occurred overnight on quartz dr in halifax. more info to come …,13989982,basheerTalk,
,,,,,,
Thu Feb 21 16:24:05 +0000 2019,1.09862E+18,Dale Kowcenuk,rt : beautiful vigil tonight to honor the seven children of the  who died in a fire. thank to  for jo…,1035525156,dkrussell61,Toronto
,,,,,,
Thu Feb 21 16:24:08 +0000 2019,1.09862E+18,Halifax Transit,"snow plans for routes 39, 81 and 90 have been lifted. ",389593324,hfxtransit,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 16:24:10 +0000 2019,1.09862E+18,Laura-Lee Cumming,"rt _oa: it was a sad day in halifax. seven children from a syrian family lost their lives in an early morning fire. 
a gofundme campa…",2827305973,acelucky1597,"Winnipeg, Manitoba"
,,,,,,
Thu Feb 21 16:24:11 +0000 2019,1.09862E+18,Finn  MacDonald,"rt : snow plans for routes 39, 81 and 90 have been lifted.  ",1.08308E+18,FinnMacDonald3,
,,,,,,
Thu Feb 21 16:24:25 +0000 2019,1.09862E+18,Flytrippers Ottawa,  from  —  —       … ,8.63247E+17,FlytrippersOTT,"Ottawa, Ontario"
,,,,,,
Thu Feb 21 16:24:26 +0000 2019,1.09862E+18,Flytrippers Toronto,  from  —  —        … ,8.30504E+17,FlytrippersTOR,"Toronto, Ontario"
,,,,,,
Thu Feb 21 16:24:33 +0000 2019,1.09862E+18,Mike,biggest turncoat in parliament since lord halifax in ww2,615016883,Mikalisyid,North London
,,,,,,
Thu Feb 21 16:24:36 +0000 2019,1.09862E+18,Nathan Coleman,"rt _news: the snow is swirling, especially here in halifax. be sure to call ahead if you have a court matter scheduled today (feb…",845978994,NateTWN,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 16:24:42 +0000 2019,1.09862E+18,Extinction Rebellion Canada,rt _advocate: news release: extinction rebellion shuts down multiple intersections in downtown    …,1.08156E+18,xRebelCanada,
,,,,,,
Thu Feb 21 16:24:44 +0000 2019,1.09862E+18,law needs feminism because,"workshops are filling-up quickly! registration for  in  will end tomorrow, friday feb. 22… ",7.54804E+17,LawNeedsFem,Canada
,,,,,,
Thu Feb 21 16:24:47 +0000 2019,1.09862E+18,Torontowers," your famous pm is again ""buying"" votes with your money where his support is dropping. in this case halifax.… ",8.6894E+17,samike88,"Ontario, Canada"
,,,,,,
Thu Feb 21 16:24:48 +0000 2019,1.09862E+18,Mr. Larry,"rt : when the polls in atlantic canada tell trudeau he’s going to lose some 15 seats, this is his response. …",3236447924,Bioben78,"Saskatoon, Saskatchewan"
,,,,,,
Thu Feb 21 16:24:53 +0000 2019,1.09862E+18,Teresa Reza,"rt : when the polls in atlantic canada tell trudeau he’s going to lose some 15 seats, this is his response. …",2768315674,teresa_reza,
,,,,,,
Thu Feb 21 16:24:57 +0000 2019,1.09862E+18,Emma Maris,"rt : in times of tragedy, canadians are there for each other. 
",1.04903E+18,maris_emma,"GTA, Canada"
,,,,,,
Thu Feb 21 16:25:01 +0000 2019,1.09862E+18,REALLYsick&tired,aww. so sweet. don’t forget your personal photographer jr.,238671091,leaswitzerca,
,,,,,,
Thu Feb 21 16:25:01 +0000 2019,1.09862E+18,Labour 4 Palestine,"palestinian workers under occupation -a view from within
with
imad temeiza, 
international relations rep, palestini… ",1.09507E+18,PalestineLabour,
,,,,,,
Thu Feb 21 16:25:03 +0000 2019,1.09862E+18,Torontowers,"rt : when the polls in atlantic canada tell trudeau he’s going to lose some 15 seats, this is his response. …",8.6894E+17,samike88,"Ontario, Canada"
,,,,,,
Thu Feb 21 16:25:07 +0000 2019,1.09862E+18,Roja Kompany,rt : justin trudeau announces up to $86.5-million for halifax expressway improvements  …,9.74035E+17,KompanyRoja,"British Columbia, Canada"
,,,,,,
Thu Feb 21 16:25:09 +0000 2019,1.09862E+18,Diamond Pedals,"we've got a favour to ask all you pedal heads. this is a special one so listen up, there's a free pedal in it for y… ",166463074,DiamondPedals,"Halifax, NS, Canada"
,,,,,,
Thu Feb 21 16:25:18 +0000 2019,1.09862E+18,Bev,"rt : in times of tragedy, canadians are there for each other. 
",893479800,BevAzevedo,Canada
,,,,,,
Thu Feb 21 16:25:24 +0000 2019,1.09862E+18,Ed Flint,"rt :  your famous pm is again ""buying"" votes with your money where his support is dropping. in this case halifax.

do you s…",1464945781,EdFlint2,
,,,,,,
Thu Feb 21 16:25:29 +0000 2019,1.09862E+18,Lori King,"rt : in times of tragedy, canadians are there for each other. 
",394245906,1loriking,Quebec
,,,,,,
Thu Feb 21 16:25:37 +0000 2019,1.09862E+18,Kurt Smeaton,"rt : just saw this on  had to pass it on. to everyone out there, and especially my colleagues in the industry, what do y…",27852133,SmeatonPotatoes,toronto
,,,,,,
Thu Feb 21 16:26:05 +0000 2019,1.09862E+18,Mike D,"rt :  i live in halifax, please don’t lump me in with the term easterners or from the east, i hate trudeau.",4837488254,mdpme123,"Alberta, Canada"
,,,,,,
Thu Feb 21 16:26:08 +0000 2019,1.09862E+18,ruthko,"rt : ""now, the family needs us more than ever."" syrian refugee chocolatier  tells  about why he's donatin…",1454928205,ruthmkb,
,,,,,,
Thu Feb 21 16:26:08 +0000 2019,1.09862E+18,swiss neutrality,"banks that currently offer app clearing:

lloyds
halifax
bank of scotland
natwest
royal bank
ulster",8.31661E+17,ashindestad,"London, England"
,,,,,,
Thu Feb 21 16:26:10 +0000 2019,1.09862E+18,Jakub Pogubila, has the halifax house fire tragedy(rip) been inspected for explosive residue ?..like the  check… ,1072386960,JPogubila,S.Oshawa Ontario Canada
,,,,,,
Thu Feb 21 16:26:11 +0000 2019,1.09862E+18,Torontowers,"rt :  your famous pm is again ""buying"" votes with your money where his support is dropping. in this case halifax.

do you s…",8.6894E+17,samike88,"Ontario, Canada"
,,,,,,
Thu Feb 21 16:26:47 +0000 2019,1.09862E+18,Caiti Jayne,rt :  could you ask your viewers to put teddy bears on their steps in memory of the 7 children lost in a house fire…,550158366,caitijayne,Canada
,,,,,,
Thu Feb 21 16:27:26 +0000 2019,1.09862E+18,Monalisa A,"rt : unimaginable sadness, but a heartening sense of community at a gathering of support for surviving syrian refugee parents w…",2730731837,destai85,"London, ON"
,,,,,,
Thu Feb 21 16:27:32 +0000 2019,1.09862E+18,Freedom Fighter,rt : coming up live: prime minister justin trudeau will make an infrastructure announcement and take questions from reporters in…,1.0834E+18,Ginahopespeace,"Windsor, Ontario"
,,,,,,
Thu Feb 21 16:27:38 +0000 2019,1.09862E+18,Francisca Sinn,"rt : in times of tragedy, canadians are there for each other. 
",1269990092,mcfslaw,"Toronto, Canada"
,,,,,,
Thu Feb 21 16:27:49 +0000 2019,1.09862E+18,Geoff Regan,"knowing that the funding is now in place to begin construction on a much-improved link between bedford, sackville a… ",76143039,geoffregan,Halifax West/Halifax-Ouest
,,,,,,
Thu Feb 21 16:28:01 +0000 2019,1.09862E+18,Tidal League," came through  yesterday! it's exciting to have the support of other young, influential entrepreneu… ",1.04058E+18,tidal_league,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 16:28:11 +0000 2019,1.09862E+18,Death Matters,win a halifax dining &amp; drinks dream   ,1252944980,DeathMatters_NS,"Halifax, NS Canada"
,,,,,,
Thu Feb 21 16:28:18 +0000 2019,1.09862E+18,Gail Sloane,rt : even in the snow there is a lineup at  today all profits go to the   …,9.19548E+17,gail_sloane,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 16:28:28 +0000 2019,1.09862E+18,Jarvis Googoo,"rt : in times of tragedy, canadians are there for each other. 
",490376149,JarvisGoogoo,"Kjipuktuk/Dartmouth, NS"
,,,,,,
Thu Feb 21 16:28:29 +0000 2019,1.09862E+18,Carrie,rt : pm joins hundreds in halifax square to remember 7 refugee children lost in fire ,1.09141E+18,CarrieMusicc,Canada
,,,,,,
Thu Feb 21 16:28:30 +0000 2019,1.09862E+18,The Star Halifax,trudeau says the federal government is looking into reuniting a mother who lost her seven children in a halifax hou… ,21213416,thestarhalifax,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 16:28:33 +0000 2019,1.09862E+18,My testing account,"rt : snow plans for routes 39, 81 and 90 have been lifted.  ",1.09861E+18,my_data_test,
,,,,,,
Thu Feb 21 16:28:33 +0000 2019,1.09862E+18,Jarvis Googoo,rt : watch live: prime minister justin trudeau makes a roadway infrastructure announcement in halifax.  h…,490376149,JarvisGoogoo,"Kjipuktuk/Dartmouth, NS"
,,,,,,
Thu Feb 21 16:28:46 +0000 2019,1.09862E+18,Made In Canada,"
13 year old girl raped and murdered by a syrian, not one word from trudeau.
syrians burn down t… ",9.66719E+17,NoMultiCult,
,,,,,,
Thu Feb 21 16:28:50 +0000 2019,1.09862E+18,"Andy Fillmore, MP","lots of businesses in  are donating profits to the barho family this week.

here is a thread of the ones i… ",158458133,AndyFillmoreHFX,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 16:28:52 +0000 2019,1.09862E+18,"Andy Fillmore, MP",chatime halifax will donate 50 cents from each cup they sell on saturday to the barho family. ,158458133,AndyFillmoreHFX,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 16:28:59 +0000 2019,1.09862E+18,Free 21,"rt : banks that currently offer app clearing:

lloyds
halifax
bank of scotland
natwest
royal bank
ulster ",52520627,TheRealMathas,London
,,,,,,
Thu Feb 21 16:29:04 +0000 2019,1.09862E+18,kels,rt : justin trudeau came to halifax and announced he’s giving the city $86 mill to fix a roadway. ok... couldn’t chuck that in…,272567089,kelsspencer_,"Nova Scotia, Canada"
,,,,,,
Thu Feb 21 16:29:04 +0000 2019,1.09862E+18,HalifaxToday,former halifax taxi driver will face second sexual assault trial  ,9.05836E+17,HalifaxToday,Hal
,,,,,,
Thu Feb 21 16:29:04 +0000 2019,1.09862E+18,Fisherman,"rt : 
13 year old girl raped and murdered by a syrian, not one word from trudeau.
syrians burn down their pa…",259119456,Usonofa,
,,,,,,
Thu Feb 21 16:29:09 +0000 2019,1.09862E+18,cat,"rt : in times of tragedy, canadians are there for each other. 
",362285642,funerarygirl,"Hell, MI"
,,,,,,
Thu Feb 21 16:29:32 +0000 2019,1.09862E+18,Jacob Boon,rt : on  we lost an early   + community member &amp; activist mary ann mancini. this o…,69685007,RWJBoon,"Yellowknife, Northwest Territories"
,,,,,,
Thu Feb 21 16:29:47 +0000 2019,1.09862E+18,Zane Woodford,rt : trudeau says the federal government is looking into reuniting a mother who lost her seven children in a halifax house f…,191975715,zwoodford,K'jipuktuk / Halifax
,,,,,,
Thu Feb 21 16:29:50 +0000 2019,1.09862E+18,Ally Rankin,rt : even in the snow there is a lineup at  today all profits go to the   …,1040345204,AllisonRankin1,
,,,,,,
Thu Feb 21 16:29:55 +0000 2019,1.09862E+18,Amici Charity,thank you   for being incredible amici supporters!,20606383,Amici_Charity,"Toronto, Ontario Canada"
,,,,,,
Thu Feb 21 16:30:03 +0000 2019,1.09862E+18,George Brown College,halifax businesswoman viola desmond is depicted on the $10 bill that went into circulation in november 2018. she be… ,23774837,GBCollege,"Toronto, ON, Canada"
,,,,,,
Thu Feb 21 16:30:36 +0000 2019,1.09862E+18,Halifax News & Info,"welcome news for commuters in the halifax region

** release :  

""funding provided by the f… ",16308920,haligonia,Halifax Nova Scotia Canada
,,,,,,
Thu Feb 21 16:30:37 +0000 2019,1.09862E+18,Bedrije Rexhepi,"rt : after this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children:…",1.08642E+18,BedrijeRexhepi3,
,,,,,,
Thu Feb 21 16:30:39 +0000 2019,1.09862E+18,g ma,"rt : banks that currently offer app clearing:

lloyds
halifax
bank of scotland
natwest
royal bank
ulster ",339920823,cokapanache,"london, england"
,,,,,,
Thu Feb 21 16:30:48 +0000 2019,1.09862E+18,Sarah Lang,"rt : after this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children:…",141443118,DrPeterLang,
,,,,,,
Thu Feb 21 16:30:52 +0000 2019,1.09862E+18,Sean Dewitt,"rt : welcome news for commuters in the halifax region

** release :  

""funding provided by the federal, p…",467006830,SDewittPhoto,"Dartmouth, NS"
,,,,,,
Thu Feb 21 16:30:55 +0000 2019,1.09862E+18,Halifax Traffic,"rt : welcome news for commuters in the halifax region

** release :  

""funding provided by the federal, p…",78614459,hfxtraffic,Halifax Nova Scotia
,,,,,,
Thu Feb 21 16:31:06 +0000 2019,1.09862E+18,Provide Education,"teaching assistant, halifax, market related     ",976840099,provide_edu,"Yorkshire,  East Midlands,  UK,"
,,,,,,
Thu Feb 21 16:31:14 +0000 2019,1.09862E+18,jchoffos,"rt : in times of tragedy, canadians are there for each other. 
",452490916,jchoffos,Calgary
,,,,,,
Thu Feb 21 16:31:17 +0000 2019,1.09862E+18,Joanne,"rt : in times of tragedy, canadians are there for each other. 
",824450408,JoanneCangal,Toronto
,,,,,,
Thu Feb 21 16:31:17 +0000 2019,1.09862E+18,Global Halifax,"rt : . and  talk about _keefe's story which you can read here: 
…",31147535,globalhalifax,Atlantic Canada
,,,,,,
Thu Feb 21 16:31:26 +0000 2019,1.09862E+18,Sarah Lang,rt : beautiful vigil tonight to honor the seven children of the  who died in a fire. thank to  for jo…,141443118,DrPeterLang,
,,,,,,
Thu Feb 21 16:31:40 +0000 2019,1.09862E+18,ÄBDULBASIDT :|,"rt _writer: the loss of one child is devastating. the loss of seven? unimaginable.

that's the grim reality the barho family faces a…",140485105,Abdulbasidt_,"Abuja, Nigeria."
,,,,,,
Thu Feb 21 16:31:41 +0000 2019,1.09862E+18,Jackie Naus,"rt : fucking racist maggots in this country.  but sure ottawa media, keep ignoring the hateful speeches from cpc caucus, dog whis…",24424328,Quiggsie,"Ontario, Canada "
,,,,,,
Thu Feb 21 16:31:53 +0000 2019,1.09862E+18,deva ramkelawan,canadian reporter in venezuela contradicts u.s. news coverage  via   … ,376020156,DevaRamkelawan,"London, ON, Canada"
,,,,,,
Thu Feb 21 16:31:57 +0000 2019,1.09862E+18,Amritpal Singh,been following this story... it's so heart wrenching.  my deepest condolences to kawthar and ebraheim barho and the… ,3073879141,HEFIAmritpal,"Ontario, Canada"
,,,,,,
Thu Feb 21 16:32:00 +0000 2019,1.09862E+18,Dardirimoftah,"no doubt it is a tragedy for what happened !! but it is clear that mr. trudeau has a good heart,  hard to find! try… ",1.02334E+18,dardirimoftah,"Toronto, Ontario"
,,,,,,
Thu Feb 21 16:32:08 +0000 2019,1.09862E+18,.,"rt _writer: the loss of one child is devastating. the loss of seven? unimaginable.

that's the grim reality the barho family faces a…",1.08601E+18,jus_relaxing,
,,,,,,
Thu Feb 21 16:32:14 +0000 2019,1.09862E+18,Malted Milk,"driving to halifax, to the park with jungle world in it, so many thoughts go through my mind. i'm historian… ",23581013,Kathy_Bramley,"Shipley, West Yorkshire, UK."
,,,,,,
Thu Feb 21 16:32:17 +0000 2019,1.09862E+18,Tidal Salt,"this entire thread. halifax took a big hit this week, to see us pulling together to help after such a tragedy is hu… ",8.37013E+17,tidalsalt,"K’jipuktuk/Halifax, NS"
,,,,,,
Thu Feb 21 16:32:20 +0000 2019,1.09862E+18,My testing account,people are friendly in halifax,1.09861E+18,my_data_test,
,,,,,,
Thu Feb 21 16:32:29 +0000 2019,1.09862E+18,M.O.B.B. GLOBAL,truth spittaz presents can_you_hear_me_now144      … ,17192942,badside562,"Long Beach, CA. 90810"
,,,,,,
Thu Feb 21 16:32:31 +0000 2019,1.09862E+18,Scott Simms,"rt : evas air is a proud air canada express partner, with bases in both ,  and , . we are currently hiring for…",171977015,Scott_Simms,"Bishop's Falls, NL"
,,,,,,
Thu Feb 21 16:32:35 +0000 2019,1.09862E+18,Wolfman,i just contributed to help create the halifax an urban wilderness park in hrm and you can too with a donation to _cnc!,1.08131E+18,WolfmanICU,"Ontario, Canada"
,,,,,,
Thu Feb 21 16:32:35 +0000 2019,1.09862E+18,"Andy Fillmore, MP","rt : this entire thread. halifax took a big hit this week, to see us pulling together to help after such a tragedy is humbling an…",158458133,AndyFillmoreHFX,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 16:32:40 +0000 2019,1.09862E+18,Joanne,"rt : ""now, the family needs us more than ever."" syrian refugee chocolatier  tells  about why he's donatin…",824450408,JoanneCangal,Toronto
,,,,,,
Thu Feb 21 16:32:50 +0000 2019,1.09862E+18,Toni MacAfee,"rt : palestinian workers under occupation -a view from within
with
imad temeiza, 
international relations rep, palestinian…",105490021,tonimaca,"Halifax, NS"
,,,,,,
Thu Feb 21 16:32:59 +0000 2019,1.09862E+18,Provide Education,"primary &amp; secondary teachers required, halifax, market related     ",976840099,provide_edu,"Yorkshire,  East Midlands,  UK,"
,,,,,,
Thu Feb 21 16:33:20 +0000 2019,1.09862E+18,Jacob Boon,"days like this, i'm especially grateful  is documenting all this history for future  generation… ",69685007,RWJBoon,"Yellowknife, Northwest Territories"
,,,,,,
Thu Feb 21 16:33:31 +0000 2019,1.09862E+18,ritaj,"rt : in times of tragedy, canadians are there for each other. 
",853617878,ritajabdoulla,
,,,,,,
Thu Feb 21 16:33:40 +0000 2019,1.09862E+18,Stephanie.Mississauga.,rt : one spot open this am  then tonight   until 22  23-24-25  26-27 now blonde …,9.43356E+17,passionbysteph,Mississauga ont. Canada
,,,,,,
Thu Feb 21 16:33:42 +0000 2019,1.09862E+18,Ian Mcalpine,"rt _cbc: video: ""as a mother, spending time with that family taught me a great deal about myself, and my own parenting."" family frien…",186718100,itmcalpine,
,,,,,,
Thu Feb 21 16:34:09 +0000 2019,1.09862E+18,paladine,"rt : in times of tragedy, canadians are there for each other. 
",15391466,paladine,
,,,,,,
Thu Feb 21 16:34:21 +0000 2019,1.09862E+18,Janet mccormack,"rt : in times of tragedy, canadians are there for each other. 
",367531881,Geromegiraffe,
,,,,,,
Thu Feb 21 16:34:28 +0000 2019,1.09862E+18,Final 8 Halifax,looking for a place to stay in halifax for  ? check out the fan block at the  march 8th-1… ,2802155770,final8HFX,Halifax
